respondent_id,sex,age,age_10,age_5,job_group,job,area,area_group,area_capital,SQ3_에스프레소,SQ3_아메리카노,SQ3_카페라떼,SQ3_카푸치노,SQ3_콜드브루,SQ3_콜드브루라떼,SQ3_드립핸드드립,SQ3_달콤한커피류,SQ3_얼음갈린커피,SQ3_기본티,SQ3_달콤한티,SQ3_과일티에이드,SQ3_얼음갈린티,SQ3_스무디쉐이크,SQ3_주스에이드,SQ4_1순위,SQ4_2순위,SQ4_3순위,visit_스타벅스,스타벅스_Q9_에스프레소베이스,스타벅스_Q9_우유베이스커피,스타벅스_Q9_아이스크림커피,스타벅스_Q9_우유베이스티,스타벅스_Q9_티차류,스타벅스_Q9_스무디프라페,스타벅스_Q9_주스에이드,스타벅스_Q8_평일아침,스타벅스_Q8_평일오전,스타벅스_Q8_평일점심,스타벅스_Q8_평일오후,스타벅스_Q8_평일저녁,스타벅스_Q8_평일밤,스타벅스_Q8_주말아침,스타벅스_Q8_주말오전,스타벅스_Q8_주말점심,스타벅스_Q8_주말오후,스타벅스_Q8_주말저녁,스타벅스_Q8_주말밤,visit_투썸플레이스,투썸플레이스_Q9_에스프레소베이스,투썸플레이스_Q9_우유베이스커피,투썸플레이스_Q9_아이스크림커피,투썸플레이스_Q9_우유베이스티,투썸플레이스_Q9_티차류,투썸플레이스_Q9_스무디프라페,투썸플레이스_Q9_주스에이드,투썸플레이스_Q8_평일아침,투썸플레이스_Q8_평일오전,투썸플레이스_Q8_평일점심,투썸플레이스_Q8_평일오후,투썸플레이스_Q8_평일저녁,투썸플레이스_Q8_평일밤,투썸플레이스_Q8_주말아침,투썸플레이스_Q8_주말오전,투썸플레이스_Q8_주말점심,투썸플레이스_Q8_주말오후,투썸플레이스_Q8_주말저녁,투썸플레이스_Q8_주말밤,visit_이디야,이디야_Q9_에스프레소베이스,이디야_Q9_우유베이스커피,이디야_Q9_아이스크림커피,이디야_Q9_우유베이스티,이디야_Q9_티차류,이디야_Q9_스무디프라페,이디야_Q9_주스에이드,이디야_Q8_평일아침,이디야_Q8_평일오전,이디야_Q8_평일점심,이디야_Q8_평일오후,이디야_Q8_평일저녁,이디야_Q8_평일밤,이디야_Q8_주말아침,이디야_Q8_주말오전,이디야_Q8_주말점심,이디야_Q8_주말오후,이디야_Q8_주말저녁,이디야_Q8_주말밤,visit_메가커피,메가커피_Q9_에스프레소베이스,메가커피_Q9_우유베이스커피,메가커피_Q9_아이스크림커피,메가커피_Q9_우유베이스티,메가커피_Q9_티차류,메가커피_Q9_스무디프라페,메가커피_Q9_주스에이드,메가커피_Q8_평일아침,메가커피_Q8_평일오전,메가커피_Q8_평일점심,메가커피_Q8_평일오후,메가커피_Q8_평일저녁,메가커피_Q8_평일밤,메가커피_Q8_주말아침,메가커피_Q8_주말오전,메가커피_Q8_주말점심,메가커피_Q8_주말오후,메가커피_Q8_주말저녁,메가커피_Q8_주말밤,visit_컴포즈커피,컴포즈커피_Q9_에스프레소베이스,컴포즈커피_Q9_우유베이스커피,컴포즈커피_Q9_아이스크림커피,컴포즈커피_Q9_우유베이스티,컴포즈커피_Q9_티차류,컴포즈커피_Q9_스무디프라페,컴포즈커피_Q9_주스에이드,컴포즈커피_Q8_평일아침,컴포즈커피_Q8_평일오전,컴포즈커피_Q8_평일점심,컴포즈커피_Q8_평일오후,컴포즈커피_Q8_평일저녁,컴포즈커피_Q8_평일밤,컴포즈커피_Q8_주말아침,컴포즈커피_Q8_주말오전,컴포즈커피_Q8_주말점심,컴포즈커피_Q8_주말오후,컴포즈커피_Q8_주말저녁,컴포즈커피_Q8_주말밤,visit_뺵다방,뺵다방_Q9_에스프레소베이스,뺵다방_Q9_우유베이스커피,뺵다방_Q9_아이스크림커피,뺵다방_Q9_우유베이스티,뺵다방_Q9_티차류,뺵다방_Q9_스무디프라페,뺵다방_Q9_주스에이드,뺵다방_Q8_평일아침,뺵다방_Q8_평일오전,뺵다방_Q8_평일점심,뺵다방_Q8_평일오후,뺵다방_Q8_평일저녁,뺵다방_Q8_평일밤,뺵다방_Q8_주말아침,뺵다방_Q8_주말오전,뺵다방_Q8_주말점심,뺵다방_Q8_주말오후,뺵다방_Q8_주말저녁,뺵다방_Q8_주말밤
R0292,여,42,40대,40~44,기타직업,무직,서울,서울,수도권,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,아메리카노,스무디쉐이크,드립핸드드립,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0293,남,39,30대,35~39,기타직업,판매/영업 서비스직,대전,5대광역시,비수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0294,여,33,30대,30~34,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,아메리카노,카푸치노,과일티에이드,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0295,남,31,30대,30~34,대학(원)생,대학생,대구,5대광역시,비수도권,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,달콤한커피류,,,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0296,남,27,20대,25~29,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,아메리카노,달콤한커피류,카페라떼,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0297,남,55,50대,55~59,직장인,자영업,경기,서울외수도권,수도권,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,과일티에이드,얼음갈린커피,,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0298,남,35,30대,35~39,직장인,판매/영업 서비스직,경기,서울외수도권,수도권,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,달콤한커피류,아메리카노,얼음갈린커피,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0299,남,55,50대,55~59,직장인,자영업,전남,기타지역,비수도권,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,아메리카노,얼음갈린티,달콤한커피류,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0300,여,20,20대,20~24,직장인,경영/관리직,인천,서울외수도권,수도권,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,아메리카노,달콤한커피류,카페라떼,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0301,여,25,20대,25~29,직장인,경영/관리직,경북,기타지역,비수도권,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,아메리카노,스무디쉐이크,기본티,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0302,여,35,30대,35~39,직장인,사무/기술직,충남,기타지역,비수도권,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,얼음갈린티,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
R0303,여,49,40대,45~49,직장인,사무/기술직,경기,서울외수도권,수도권,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,달콤한커피류,카페라떼,달콤한티,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0304,여,45,40대,45~49,직장인,사무/기술직,경기,서울외수도권,수도권,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,카페라떼,주스에이드,과일티에이드,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0305,남,40,40대,40~44,전업주부,전업주부,대전,5대광역시,비수도권,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,콜드브루,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0306,여,55,50대,55~59,직장인,판매/영업 서비스직,서울,서울,수도권,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,얼음갈린티,스무디쉐이크,콜드브루라떼,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0307,여,43,40대,40~44,직장인,자유/전문직,서울,서울,수도권,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,아메리카노,달콤한커피류,얼음갈린티,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0308,남,48,40대,45~49,기타직업,기타,서울,서울,수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,아메리카노,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0309,남,43,40대,40~44,직장인,자유/전문직,경북,기타지역,비수도권,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,달콤한커피류,아메리카노,콜드브루,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0310,남,40,40대,40~44,직장인,사무/기술직,경북,기타지역,비수도권,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,아메리카노,달콤한티,달콤한커피류,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0311,여,45,40대,45~49,기타직업,기타,인천,서울외수도권,수도권,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,카페라떼,기본티,과일티에이드,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0312,남,58,50대,55~59,대학(원)생,대학생,대구,5대광역시,비수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,아메리카노,주스에이드,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0313,남,53,50대,50~54,전업주부,전업주부,제주,기타지역,비수도권,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,드립핸드드립,콜드브루,아메리카노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0314,남,35,30대,35~39,직장인,기능/작업직,경기,서울외수도권,수도권,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,콜드브루,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0315,남,22,20대,20~24,직장인,자영업,경기,서울외수도권,수도권,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,스무디쉐이크,아메리카노,얼음갈린티,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0316,남,39,30대,35~39,직장인,경영/관리직,인천,서울외수도권,수도권,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,아메리카노,달콤한커피류,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0317,남,30,30대,30~34,전업주부,전업주부,경기,서울외수도권,수도권,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,스무디쉐이크,아메리카노,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0318,여,44,40대,40~44,대학(원)생,대학생,경기,서울외수도권,수도권,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,아메리카노,콜드브루,얼음갈린티,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0319,여,27,20대,25~29,직장인,자영업,대전,5대광역시,비수도권,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,과일티에이드,카페라떼,주스에이드,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0320,여,27,20대,25~29,기타직업,무직,경기,서울외수도권,수도권,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,아메리카노,달콤한커피류,과일티에이드,0,,,,,,,,,,,,,,,,,,,,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0321,남,54,50대,50~54,직장인,사무/기술직,대구,5대광역시,비수도권,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,달콤한커피류,아메리카노,콜드브루,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0322,남,44,40대,40~44,대학(원)생,대학생,경기,서울외수도권,수도권,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,기본티,아메리카노,카푸치노,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
R0323,남,51,50대,50~54,직장인,사무/기술직,경남,기타지역,비수도권,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,과일티에이드,카페라떼,얼음갈린티,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
R0324,여,59,50대,55~59,직장인,사무/기술직,경기,서울외수도권,수도권,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,달콤한커피류,아메리카노,콜드브루,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R0325,여,40,40대,40~44,대학(원)생,대학생,서울,서울,수도권,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,주스에이드,아메리카노,드립핸드드립,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,
R0326,여,41,40대,40~44,전업주부,전업주부,대전,5대광역시,비수도권,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,달콤한커피류,아메리카노,카푸치노,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,
