id,session_id,created_at,preferred_category,recommendation_type,recommended_menu_id,was_clicked,led_to_order
2609,13093,2025-01-14 21:04:00,espresso,situation,1,1,1
2610,13105,2025-05-13 15:19:00,frappe,situation,13,1,0
2611,13108,2025-09-05 07:42:00,frappe,situation,26,1,0
2612,13108,2025-09-05 07:42:00,latte,suggest,11,0,0
2613,13111,2025-01-24 14:38:00,americano,situation,2,1,1
2614,13111,2025-01-24 14:38:00,frappe,suggest,25,0,0
2615,13115,2025-01-03 16:41:00,frappe,suggest,25,1,1
2616,13138,2025-06-27 12:21:00,smoothie,situation,32,1,1
2617,13139,2025-02-23 14:03:00,non-coffee,situation,14,0,0
2618,13139,2025-02-23 14:03:00,frappe,situation,25,0,0
2619,13140,2025-05-29 16:55:00,latte,suggest,4,0,0
2620,13140,2025-05-29 16:55:00,latte,situation,10,0,0
2621,13141,2025-07-20 17:28:00,smoothie,situation,32,1,1
2622,13146,2025-09-21 11:54:00,tea,situation,28,0,0
2623,13162,2025-11-07 16:48:00,cappuccino,suggest,6,0,0
2624,13162,2025-11-07 16:48:00,cappuccino,situation,6,1,0
2625,13179,2025-04-29 13:03:00,tea,situation,16,0,0
2626,13179,2025-04-29 13:03:00,juice,situation,22,1,1
2627,13180,2025-02-28 11:34:00,americano,situation,2,1,1
2628,13181,2025-01-05 09:50:00,frappe,suggest,12,1,1
2629,13186,2025-12-28 11:54:00,frappe,suggest,25,1,0
2630,13204,2025-02-19 12:23:00,coldbrew,situation,8,1,0
2631,13204,2025-02-19 12:23:00,tea,situation,29,1,1
2632,13221,2025-06-06 09:56:00,tea,suggest,16,1,1
2633,13222,2025-04-07 18:57:00,latte,situation,11,1,0
2634,13223,2025-10-20 15:23:00,non-coffee,situation,14,0,0
2635,13223,2025-10-20 15:23:00,smoothie,situation,20,0,0
2636,13231,2025-02-07 08:27:00,drip,suggest,9,1,1
2637,13231,2025-02-07 08:27:00,cappuccino,suggest,6,1,1
2638,13233,2025-06-02 17:54:00,smoothie,suggest,21,1,1
2639,13233,2025-06-02 17:54:00,latte,situation,10,1,1
2640,13238,2025-02-26 17:16:00,smoothie,suggest,21,1,1
2641,13238,2025-02-26 17:16:00,ade,situation,18,0,0
2642,13239,2025-10-04 20:59:00,frappe,situation,26,0,0
2643,13251,2025-01-17 14:51:00,latte,suggest,23,1,1
2644,13251,2025-01-17 14:51:00,tea,situation,28,0,0
2645,13256,2025-08-22 08:44:00,ade,suggest,19,1,1
2646,13257,2025-02-28 15:49:00,latte,situation,23,0,0
2647,13272,2025-05-15 18:00:00,latte,suggest,11,1,1
2648,13272,2025-05-15 18:00:00,tea,situation,16,0,0
2649,13277,2025-07-14 15:54:00,tea,suggest,28,0,0
2650,13292,2025-07-16 16:13:00,americano,situation,3,0,0
2651,13295,2025-02-26 15:47:00,latte,situation,10,1,0
2652,13295,2025-02-26 15:47:00,ade,situation,24,1,0
2653,13300,2025-09-02 21:45:00,americano,suggest,2,1,0
2654,13300,2025-09-02 21:45:00,tea,situation,29,1,0
2655,13307,2025-11-24 08:31:00,frappe,situation,25,0,0
2656,13317,2025-11-23 11:12:00,ade,situation,19,1,0
2657,13320,2025-11-01 14:36:00,latte,suggest,10,1,1
2658,13330,2025-03-19 07:31:00,latte,situation,10,0,0
2659,13330,2025-03-19 07:31:00,espresso,situation,1,0,0
2660,13332,2025-01-11 19:35:00,tea,situation,27,0,0
2661,13333,2025-11-19 11:34:00,americano,situation,3,1,0
2662,13334,2025-08-25 08:24:00,tea,situation,27,0,0
2663,13336,2025-09-27 09:42:00,frappe,situation,13,1,1
2664,13360,2025-01-24 11:46:00,americano,suggest,3,0,0
2665,13361,2025-08-07 12:34:00,tea,situation,30,0,0
2666,13361,2025-08-07 12:34:00,tea,situation,17,1,0
2667,13362,2025-04-30 20:18:00,smoothie,situation,20,0,0
2668,13366,2025-10-31 14:18:00,smoothie,situation,21,1,1
2669,13366,2025-10-31 14:18:00,tea,situation,29,1,1
2670,13367,2025-09-30 20:00:00,cappuccino,situation,6,1,1
2671,13367,2025-09-30 20:00:00,tea,situation,30,1,1
2672,13371,2025-01-22 09:02:00,tea,situation,17,1,1
2673,13372,2025-11-29 17:39:00,frappe,suggest,13,0,0
2674,13379,2025-02-12 13:48:00,latte,situation,5,0,0
2675,13379,2025-02-12 13:48:00,latte,situation,10,1,1
2676,13383,2025-11-18 09:11:00,smoothie,situation,21,0,0
2677,13383,2025-11-18 09:11:00,tea,situation,15,0,0
2678,13393,2025-07-02 09:43:00,ade,situation,24,0,0
2679,13393,2025-07-02 09:43:00,frappe,situation,25,1,0
2680,13395,2025-04-12 15:00:00,coldbrew,situation,7,1,1
2681,13395,2025-04-12 15:00:00,ade,suggest,18,0,0
2682,13398,2025-09-17 12:53:00,tea,suggest,31,1,0
2683,13398,2025-09-17 12:53:00,tea,situation,31,0,0
2684,13403,2025-09-03 20:30:00,latte,situation,23,1,0
2685,13403,2025-09-03 20:30:00,non-coffee,situation,14,1,0
2686,13416,2025-08-01 07:14:00,frappe,situation,25,1,0
2687,13416,2025-08-01 07:14:00,latte,situation,10,1,1
2688,13420,2025-08-11 15:20:00,frappe,situation,25,0,0
2689,13422,2025-10-10 19:02:00,tea,situation,15,1,0
2690,13426,2025-03-28 13:16:00,frappe,situation,26,1,1
2691,13426,2025-03-28 13:16:00,drip,situation,9,1,1
2692,13435,2025-11-06 13:02:00,smoothie,situation,20,0,0
2693,13437,2025-05-05 14:25:00,americano,situation,2,0,0
2694,13465,2025-09-26 16:00:00,tea,situation,27,1,0
2695,13465,2025-09-26 16:00:00,espresso,situation,1,1,0
2696,13469,2025-07-08 08:54:00,frappe,situation,26,1,1
2697,13486,2025-05-14 13:27:00,coldbrew,situation,8,1,1
2698,13490,2025-05-08 13:56:00,smoothie,situation,21,1,0
2699,13490,2025-05-08 13:56:00,smoothie,situation,20,0,0
2700,13492,2025-02-13 20:04:00,tea,situation,29,1,0
2701,13494,2025-11-22 11:29:00,frappe,situation,12,1,1
2702,13497,2025-12-13 09:18:00,latte,suggest,23,0,0
2703,13530,2025-06-07 15:26:00,juice,situation,22,1,1
2704,13533,2025-12-13 18:03:00,ade,situation,18,1,1
2705,13539,2025-03-21 12:09:00,tea,suggest,17,1,0
2706,13541,2025-01-15 16:13:00,tea,situation,17,1,0
2707,13541,2025-01-15 16:13:00,tea,situation,30,0,0
2708,13543,2025-11-25 20:01:00,cappuccino,situation,6,0,0
2709,13544,2025-05-29 13:38:00,cappuccino,suggest,6,1,0
2710,13546,2025-07-12 12:40:00,tea,suggest,30,0,0
2711,13546,2025-07-12 12:40:00,smoothie,situation,20,1,1
2712,13547,2025-10-20 11:23:00,frappe,situation,26,1,1
2713,13547,2025-10-20 11:23:00,non-coffee,situation,14,0,0
2714,13552,2025-12-06 11:19:00,tea,suggest,27,1,1
2715,13563,2025-03-26 14:23:00,latte,situation,4,1,0
2716,13576,2025-01-14 14:13:00,coldbrew,situation,7,1,0
2717,13602,2025-12-08 12:44:00,frappe,suggest,13,1,0
2718,13604,2025-07-11 18:37:00,tea,suggest,27,1,1
2719,13607,2025-12-27 13:21:00,ade,suggest,19,1,0
2720,13612,2025-09-11 11:47:00,frappe,suggest,12,1,1
2721,13614,2025-03-17 09:08:00,latte,situation,23,1,1
2722,13614,2025-03-17 09:08:00,coldbrew,situation,7,0,0
2723,13617,2025-01-20 15:18:00,tea,situation,28,1,0
2724,13622,2025-10-05 14:32:00,tea,suggest,27,1,0
2725,13635,2025-05-07 19:58:00,non-coffee,situation,14,0,0
2726,13637,2025-04-19 22:02:00,ade,situation,19,1,1
2727,13637,2025-04-19 22:02:00,ade,situation,18,1,1
2728,13638,2025-01-25 16:53:00,juice,situation,22,0,0
2729,13656,2025-03-15 22:22:00,coldbrew,situation,7,0,0
2730,13663,2025-05-18 14:05:00,latte,situation,4,1,0
2731,13663,2025-05-18 14:05:00,smoothie,suggest,21,0,0
2732,13681,2025-08-11 08:48:00,latte,situation,4,0,0
2733,13682,2025-07-16 13:25:00,ade,situation,24,1,0
2734,13685,2025-05-01 13:20:00,latte,suggest,5,0,0
2735,13685,2025-05-01 13:20:00,latte,situation,23,1,1
2736,13702,2025-09-09 21:22:00,coldbrew,suggest,7,1,0
2737,13707,2025-03-03 12:21:00,latte,situation,4,0,0
2738,13710,2025-07-25 15:55:00,tea,suggest,29,0,0
2739,13717,2025-06-23 14:25:00,tea,situation,27,1,0
2740,13731,2025-03-04 16:27:00,tea,situation,31,0,0
2741,13731,2025-03-04 16:27:00,frappe,suggest,12,1,1
2742,13736,2025-03-16 16:17:00,juice,situation,22,1,1
2743,13743,2025-09-26 12:01:00,ade,situation,19,1,0
2744,13746,2025-02-18 17:42:00,frappe,situation,12,0,0
2745,13757,2025-04-13 16:46:00,ade,situation,24,0,0
2746,13771,2025-03-10 16:39:00,frappe,situation,13,1,1
2747,13776,2025-07-12 08:15:00,latte,situation,4,0,0
2748,13778,2025-09-09 12:24:00,latte,situation,5,1,0
2749,13779,2025-05-28 22:03:00,tea,suggest,30,1,0
2750,13779,2025-05-28 22:03:00,tea,suggest,17,1,0
2751,13782,2025-06-20 14:08:00,smoothie,situation,32,0,0
2752,13784,2025-11-06 18:17:00,tea,situation,17,0,0
2753,13784,2025-11-06 18:17:00,tea,situation,16,0,0
2754,13793,2025-12-30 15:54:00,frappe,suggest,13,1,0
2755,13803,2025-11-14 16:45:00,juice,situation,22,1,1
2756,13805,2025-02-02 12:47:00,frappe,suggest,12,1,0
2757,13817,2025-04-26 09:59:00,coldbrew,situation,7,1,0
2758,13823,2025-05-18 08:26:00,non-coffee,suggest,14,1,1
2759,13823,2025-05-18 08:26:00,latte,situation,10,1,1
2760,13824,2025-07-24 16:37:00,ade,suggest,24,1,0
2761,13837,2025-04-03 16:41:00,latte,situation,4,0,0
2762,13842,2025-01-04 17:33:00,smoothie,situation,21,0,0
2763,13851,2025-12-22 16:19:00,drip,situation,9,1,0
2764,13851,2025-12-22 16:19:00,espresso,situation,1,1,0
2765,13862,2025-07-20 15:12:00,ade,situation,18,0,0
2766,13862,2025-07-20 15:12:00,frappe,situation,25,1,1
2767,13870,2025-02-12 07:44:00,tea,situation,17,0,0
2768,13870,2025-02-12 07:44:00,latte,situation,23,1,1
2769,13878,2025-02-09 15:58:00,juice,suggest,22,1,1
2770,13880,2025-02-28 09:35:00,tea,situation,16,0,0
2771,13880,2025-02-28 09:35:00,smoothie,situation,21,1,1
2772,13888,2025-01-21 09:53:00,smoothie,suggest,32,0,0
2773,13895,2025-09-13 08:44:00,tea,suggest,29,0,0
2774,13901,2025-07-29 20:42:00,tea,situation,17,1,0
2775,13908,2025-03-15 13:29:00,tea,situation,15,0,0
2776,13915,2025-04-19 18:07:00,juice,situation,22,0,0
2777,13915,2025-04-19 18:07:00,latte,situation,10,1,1
2778,13918,2025-07-20 15:11:00,tea,situation,31,0,0
2779,13918,2025-07-20 15:11:00,latte,situation,10,0,0
2780,13928,2025-04-07 15:45:00,drip,suggest,9,1,1
2781,13931,2025-01-31 20:10:00,tea,suggest,17,1,1
2782,13933,2025-03-22 22:49:00,tea,situation,29,1,0
2783,13938,2025-06-12 07:27:00,tea,situation,30,0,0
2784,13954,2025-10-20 14:43:00,frappe,situation,26,0,0
2785,13954,2025-10-20 14:43:00,tea,suggest,29,1,1
2786,13965,2025-08-01 14:33:00,espresso,situation,1,0,0
2787,13966,2025-10-15 15:56:00,espresso,situation,1,1,1
2788,13986,2025-08-11 19:05:00,non-coffee,suggest,14,1,1
2789,13986,2025-08-11 19:05:00,tea,situation,29,1,0
2790,13995,2025-07-13 08:28:00,americano,situation,2,1,0
2791,14003,2025-09-09 19:16:00,tea,situation,27,0,0
2792,14007,2025-09-06 15:39:00,cappuccino,situation,6,0,0
2793,14010,2025-10-16 15:28:00,ade,suggest,19,1,1
2794,14014,2025-07-10 09:35:00,smoothie,suggest,32,0,0
2795,14014,2025-07-10 09:35:00,americano,suggest,2,1,1
2796,14018,2025-04-03 12:57:00,frappe,situation,25,0,0
2797,14025,2025-07-17 11:22:00,frappe,situation,13,0,0
2798,14026,2025-09-07 14:37:00,juice,suggest,22,0,0
2799,14034,2025-08-26 13:56:00,americano,situation,2,1,1
2800,14034,2025-08-26 13:56:00,tea,situation,31,0,0
2801,14037,2025-11-26 13:02:00,tea,suggest,29,0,0
2802,14039,2025-08-16 19:52:00,tea,situation,15,1,0
2803,14053,2025-04-10 16:32:00,coldbrew,situation,8,0,0
2804,14070,2025-10-18 08:46:00,drip,situation,9,0,0
2805,14071,2025-02-22 15:40:00,tea,suggest,16,1,0
2806,14088,2025-09-07 12:28:00,juice,suggest,22,1,1
2807,14090,2025-09-06 13:58:00,tea,situation,27,0,0
2808,14103,2025-07-30 09:24:00,tea,situation,17,1,1
2809,14105,2025-11-21 19:58:00,juice,situation,22,0,0
2810,14107,2025-01-29 07:09:00,tea,situation,29,0,0
2811,14120,2025-10-05 12:11:00,non-coffee,situation,14,1,1
2812,14121,2025-01-20 14:33:00,tea,situation,28,1,0
2813,14122,2025-10-06 20:35:00,smoothie,suggest,20,0,0
2814,14122,2025-10-06 20:35:00,smoothie,situation,20,0,0
2815,14125,2025-12-28 15:59:00,latte,suggest,5,1,0
2816,14131,2025-11-11 15:26:00,latte,situation,23,1,1
2817,14131,2025-11-11 15:26:00,latte,situation,10,1,0
2818,14134,2025-09-03 16:46:00,tea,situation,28,0,0
2819,14134,2025-09-03 16:46:00,ade,situation,18,0,0
2820,14138,2025-08-10 16:09:00,tea,situation,30,1,0
2821,14144,2025-06-05 16:36:00,ade,situation,24,1,1
2822,14144,2025-06-05 16:36:00,frappe,situation,26,1,0
2823,14147,2025-06-20 11:35:00,coldbrew,situation,8,1,0
2824,14147,2025-06-20 11:35:00,frappe,suggest,12,1,1
2825,14149,2025-11-25 08:09:00,tea,situation,27,0,0
2826,14149,2025-11-25 08:09:00,tea,suggest,15,0,0
2827,14150,2025-02-03 15:10:00,tea,situation,17,1,0
2828,14150,2025-02-03 15:10:00,non-coffee,situation,14,0,0
2829,14151,2025-01-05 19:06:00,tea,suggest,31,1,0
2830,14155,2025-06-15 14:31:00,tea,situation,17,0,0
2831,14158,2025-09-23 09:41:00,americano,suggest,2,1,0
2832,14158,2025-09-23 09:41:00,tea,situation,31,0,0
2833,14160,2025-05-01 12:08:00,americano,situation,3,0,0
2834,14160,2025-05-01 12:08:00,ade,situation,24,1,1
2835,14178,2025-06-13 07:57:00,drip,suggest,9,1,1
2836,14191,2025-07-07 14:34:00,ade,situation,18,0,0
2837,14195,2025-10-25 15:20:00,latte,situation,4,1,1
2838,14202,2025-03-22 11:56:00,tea,situation,29,0,0
2839,14209,2025-08-31 12:23:00,coldbrew,situation,7,0,0
2840,14243,2025-09-27 07:05:00,americano,situation,2,1,1
2841,14243,2025-09-27 07:05:00,latte,situation,5,0,0
2842,14246,2025-09-29 12:11:00,frappe,situation,25,1,1
2843,14252,2025-09-22 12:12:00,tea,situation,16,0,0
2844,14289,2025-04-13 12:24:00,smoothie,situation,21,0,0
2845,14292,2025-03-24 14:30:00,coldbrew,suggest,8,1,0
2846,14295,2025-11-10 17:56:00,drip,situation,9,0,0
2847,14296,2025-09-17 15:06:00,latte,situation,5,1,1
2848,14303,2025-06-12 17:17:00,tea,situation,30,0,0
2849,14303,2025-06-12 17:17:00,ade,situation,19,1,1
2850,14307,2025-03-09 20:43:00,tea,suggest,15,0,0
2851,14308,2025-06-06 18:17:00,latte,suggest,10,1,1
2852,14313,2025-07-30 11:10:00,cappuccino,situation,6,1,0
2853,14315,2025-04-23 18:43:00,cappuccino,situation,6,1,1
2854,14317,2025-06-19 15:57:00,coldbrew,situation,8,0,0
2855,14341,2025-04-02 20:38:00,ade,situation,24,0,0
2856,14341,2025-04-02 20:38:00,tea,situation,29,0,0
2857,14353,2025-08-21 14:54:00,tea,suggest,31,0,0
2858,14354,2025-06-29 13:03:00,tea,situation,29,1,1
2859,14356,2025-01-25 09:14:00,latte,situation,4,1,0
2860,14399,2025-07-29 19:07:00,tea,suggest,29,1,0
2861,14401,2025-12-04 08:38:00,coldbrew,situation,8,1,0
2862,14416,2025-06-14 16:40:00,ade,situation,24,0,0
2863,14417,2025-02-27 18:03:00,latte,suggest,10,0,0
2864,14423,2025-03-12 11:32:00,tea,situation,29,0,0
2865,14423,2025-03-12 11:32:00,frappe,situation,12,0,0
2866,14424,2025-07-30 07:25:00,smoothie,situation,21,0,0
2867,14424,2025-07-30 07:25:00,coldbrew,situation,8,0,0
2868,14426,2025-12-12 11:13:00,latte,suggest,4,0,0
2869,14431,2025-12-12 17:37:00,ade,suggest,24,0,0
2870,14432,2025-10-11 12:51:00,tea,suggest,31,1,1
2871,14436,2025-10-05 15:14:00,drip,suggest,9,0,0
2872,14443,2025-12-13 15:13:00,coldbrew,situation,7,0,0
2873,14443,2025-12-13 15:13:00,smoothie,situation,32,1,1
2874,14444,2025-04-12 15:53:00,tea,suggest,31,0,0
2875,14446,2025-03-09 08:30:00,coldbrew,suggest,7,1,1
2876,14446,2025-03-09 08:30:00,americano,situation,2,1,1
2877,14457,2025-04-22 13:53:00,ade,situation,19,0,0
2878,14475,2025-02-26 19:04:00,coldbrew,suggest,8,0,0
2879,14479,2025-09-28 09:23:00,coldbrew,suggest,8,1,1
2880,14483,2025-02-15 15:02:00,frappe,situation,25,1,1
2881,14491,2025-06-25 09:50:00,coldbrew,suggest,8,0,0
2882,14503,2025-03-14 14:10:00,ade,situation,18,1,1
2883,14514,2025-11-29 08:42:00,coldbrew,situation,7,0,0
2884,14516,2025-11-24 14:15:00,frappe,situation,26,0,0
2885,14534,2025-11-20 17:34:00,smoothie,situation,20,1,1
2886,14538,2025-09-06 14:00:00,latte,situation,4,1,1
2887,14540,2025-08-08 21:48:00,frappe,situation,12,1,1
2888,14540,2025-08-08 21:48:00,tea,situation,27,1,0
2889,14543,2025-06-16 16:44:00,coldbrew,suggest,8,1,0
2890,14543,2025-06-16 16:44:00,frappe,suggest,25,0,0
2891,14564,2025-01-13 07:48:00,tea,situation,17,0,0
2892,14566,2025-10-06 12:53:00,non-coffee,suggest,14,0,0
2893,14588,2025-02-20 08:27:00,smoothie,situation,32,1,1
2894,14597,2025-02-03 18:43:00,coldbrew,suggest,8,1,1
2895,14598,2025-09-13 18:43:00,tea,suggest,31,0,0
2896,14598,2025-09-13 18:43:00,frappe,situation,26,1,1
2897,14603,2025-10-30 16:12:00,cappuccino,suggest,6,1,1
2898,14615,2025-10-28 12:12:00,tea,situation,16,0,0
2899,14616,2025-09-24 12:26:00,drip,suggest,9,0,0
2900,14616,2025-09-24 12:26:00,ade,situation,19,0,0
2901,14623,2025-07-05 19:44:00,smoothie,suggest,32,0,0
2902,14627,2025-01-29 14:53:00,smoothie,situation,21,1,1
2903,14647,2025-04-30 15:20:00,frappe,situation,12,0,0
2904,14647,2025-04-30 15:20:00,smoothie,situation,21,0,0
2905,14653,2025-09-28 09:54:00,espresso,situation,1,1,1
2906,14653,2025-09-28 09:54:00,drip,suggest,9,1,0
2907,14679,2025-02-10 14:45:00,latte,situation,5,0,0
2908,14685,2025-12-09 22:20:00,frappe,situation,12,0,0
2909,14685,2025-12-09 22:20:00,latte,situation,10,0,0
2910,14701,2025-05-20 13:18:00,smoothie,situation,21,1,0
2911,14704,2025-08-31 09:24:00,latte,situation,23,0,0
2912,14718,2025-10-23 17:31:00,juice,situation,22,1,1
2913,14718,2025-10-23 17:31:00,americano,situation,3,0,0
2914,14726,2025-05-10 13:34:00,ade,situation,19,1,0
2915,14728,2025-08-08 15:39:00,smoothie,suggest,32,1,1
2916,14740,2025-05-30 09:57:00,coldbrew,suggest,8,1,1
2917,14749,2025-08-28 16:02:00,ade,situation,19,1,1
2918,14750,2025-07-23 08:47:00,tea,suggest,29,1,1
2919,14754,2025-04-11 16:36:00,ade,suggest,24,1,1
2920,14758,2025-07-03 13:56:00,smoothie,situation,32,0,0
2921,14758,2025-07-03 13:56:00,espresso,situation,1,0,0
2922,14760,2025-11-21 15:38:00,latte,situation,10,1,0
2923,14761,2025-11-22 09:10:00,americano,situation,2,1,1
2924,14764,2025-08-28 12:29:00,non-coffee,situation,14,0,0
2925,14764,2025-08-28 12:29:00,drip,situation,9,1,1
2926,14765,2025-08-04 09:18:00,latte,situation,4,1,0
2927,14771,2025-02-28 08:01:00,americano,suggest,2,1,1
2928,14779,2025-07-21 16:52:00,juice,situation,22,1,1
2929,14781,2025-06-14 18:18:00,latte,suggest,5,1,1
2930,14794,2025-11-11 09:08:00,americano,suggest,3,0,0
2931,14800,2025-03-07 08:58:00,americano,situation,3,1,1
2932,14803,2025-06-17 09:15:00,latte,situation,23,0,0
2933,14806,2025-02-18 17:54:00,frappe,situation,12,0,0
2934,14807,2025-06-10 15:25:00,tea,suggest,28,1,1
2935,14811,2025-03-14 08:39:00,tea,situation,17,0,0
2936,14811,2025-03-14 08:39:00,espresso,suggest,1,0,0
2937,14824,2025-10-25 15:45:00,ade,situation,24,0,0
2938,14828,2025-06-05 19:01:00,smoothie,situation,32,0,0
2939,14831,2025-04-27 15:11:00,smoothie,situation,21,1,0
2940,14831,2025-04-27 15:11:00,frappe,situation,26,0,0
2941,14832,2025-12-01 15:34:00,latte,situation,11,1,0
2942,14832,2025-12-01 15:34:00,frappe,suggest,13,0,0
2943,14842,2025-10-18 09:15:00,frappe,situation,25,0,0
2944,14844,2025-04-18 18:31:00,coldbrew,situation,7,1,1
2945,14844,2025-04-18 18:31:00,ade,situation,24,1,1
2946,14848,2025-10-17 12:37:00,coldbrew,suggest,8,0,0
2947,14848,2025-10-17 12:37:00,tea,situation,30,1,1
2948,14850,2025-05-19 15:26:00,coldbrew,suggest,7,0,0
2949,14850,2025-05-19 15:26:00,smoothie,situation,32,0,0
2950,14855,2025-12-01 16:08:00,tea,situation,16,1,1
2951,14855,2025-12-01 16:08:00,tea,situation,15,1,1
2952,14864,2025-07-29 15:37:00,latte,suggest,23,1,1
2953,14864,2025-07-29 15:37:00,non-coffee,situation,14,0,0
2954,14870,2025-11-04 22:16:00,tea,situation,17,1,1
2955,14870,2025-11-04 22:16:00,smoothie,situation,20,1,1
2956,14872,2025-09-15 15:37:00,smoothie,suggest,32,1,1
2957,14880,2025-08-14 17:34:00,smoothie,situation,20,0,0
2958,14880,2025-08-14 17:34:00,latte,situation,11,1,1
2959,14895,2025-01-15 22:11:00,non-coffee,situation,14,0,0
2960,14899,2025-01-12 12:17:00,frappe,situation,13,1,1
2961,14908,2025-08-06 14:55:00,tea,situation,15,0,0
2962,14916,2025-02-23 16:30:00,tea,suggest,31,1,0
2963,14916,2025-02-23 16:30:00,smoothie,situation,32,1,0
2964,14920,2025-10-29 14:58:00,tea,situation,31,1,1
2965,14927,2025-11-10 15:08:00,coldbrew,situation,8,1,0
2966,14931,2025-01-29 08:04:00,americano,situation,2,1,1
2967,14937,2025-02-01 09:52:00,tea,situation,16,0,0
2968,14937,2025-02-01 09:52:00,frappe,situation,26,1,1
2969,14963,2025-03-03 17:01:00,latte,suggest,5,1,1
2970,14968,2025-04-11 16:29:00,ade,suggest,24,0,0
2971,14968,2025-04-11 16:29:00,cappuccino,situation,6,0,0
2972,14974,2025-11-14 08:43:00,tea,situation,15,0,0
2973,14974,2025-11-14 08:43:00,tea,situation,31,0,0
2974,14981,2025-06-05 14:01:00,smoothie,situation,21,1,1
2975,14987,2025-03-30 09:15:00,coldbrew,situation,7,0,0
2976,14992,2025-01-04 13:49:00,smoothie,suggest,20,1,1
2977,15001,2025-02-27 09:55:00,non-coffee,suggest,14,0,0
2978,15001,2025-02-27 09:55:00,smoothie,situation,20,0,0
2979,15010,2025-06-03 19:54:00,tea,situation,29,1,1
2980,15027,2025-08-04 14:13:00,smoothie,situation,32,1,1
2981,15053,2025-05-25 20:35:00,latte,situation,10,0,0
2982,15053,2025-05-25 20:35:00,juice,suggest,22,1,0
2983,15055,2025-02-13 12:25:00,latte,situation,4,0,0
2984,15072,2025-05-10 08:19:00,tea,situation,16,1,0
2985,15075,2025-08-22 15:26:00,latte,suggest,10,0,0
2986,15075,2025-08-22 15:26:00,ade,situation,19,0,0
2987,15077,2025-10-07 19:34:00,frappe,situation,25,1,0
2988,15077,2025-10-07 19:34:00,espresso,situation,1,0,0
2989,15097,2025-05-01 15:18:00,ade,situation,19,1,1
2990,15114,2025-02-04 18:22:00,tea,situation,31,0,0
2991,15118,2025-03-05 07:10:00,frappe,situation,13,0,0
2992,15118,2025-03-05 07:10:00,frappe,situation,13,1,0
2993,15124,2025-09-20 18:05:00,tea,situation,15,0,0
2994,15124,2025-09-20 18:05:00,frappe,situation,25,0,0
2995,15129,2025-12-18 08:18:00,frappe,situation,26,0,0
2996,15132,2025-08-01 17:59:00,frappe,situation,13,0,0
2997,15137,2025-11-11 15:04:00,ade,suggest,18,1,1
2998,15137,2025-11-11 15:04:00,latte,suggest,11,0,0
2999,15141,2025-10-14 17:10:00,tea,situation,29,0,0
3000,15141,2025-10-14 17:10:00,cappuccino,situation,6,1,0
3001,15143,2025-09-19 22:13:00,tea,situation,16,0,0
3002,15150,2025-02-24 07:53:00,latte,suggest,10,1,0
3003,15150,2025-02-24 07:53:00,latte,situation,11,1,0
3004,15157,2025-12-04 19:25:00,tea,situation,31,0,0
3005,15161,2025-06-29 15:27:00,ade,suggest,19,0,0
3006,15172,2025-10-06 14:25:00,latte,situation,11,1,1
3007,15174,2025-05-09 11:06:00,latte,situation,11,0,0
3008,15174,2025-05-09 11:06:00,ade,situation,19,1,1
3009,15176,2025-02-25 14:18:00,espresso,situation,1,0,0
3010,15179,2025-10-30 18:41:00,tea,suggest,28,1,1
3011,15195,2025-09-04 13:44:00,smoothie,suggest,21,1,1
3012,15197,2025-07-15 13:24:00,tea,suggest,16,0,0
